"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-219-5p",7.52433983563387e-16,0.0439405590152091,3.30287922657249e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-220a",-1.09997192007473e-17,0.00427494160456274,-1.66636905080642e-14,0.999999999999987,1,-11.2217852521486
"hsa-miR-220b",-2.80955414688056e-18,0.00306819111026616,-4.25624872006601e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-220c",2.51989638743931e-15,0.0113823971406844,3.59936806671726e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-224",-7.26401811231601e-15,0.60997943181749,-1.75039031936558e-14,0.999999999999986,1,-11.2217852521486
"hsa-miR-2276",-4.38594690248061e-17,0.0172604804980989,-6.6443570452939e-14,0.999999999999948,1,-11.2217852521486
"hsa-miR-2277",0,0,0,1,1,-11.2217852521486
"hsa-miR-2278",6.10940397085413e-15,0.291081992513308,2.52970204331378e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-28-3p",-5.01136897430176e-18,0.0192707029353612,-7.59182121701858e-15,0.999999999999994,1,-11.2217852521486
"hsa-miR-28-5p",1.5304499158128e-15,0.197914521958175,2.06817235452949e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-296-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-297",0,0,0,1,1,-11.2217852521486
"hsa-miR-298",0,0,0,1,1,-11.2217852521486
"hsa-miR-299-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-299-5p",1.79025014962875e-17,0.025263706634981,2.71208508880867e-14,0.999999999999979,1,-11.2217852521486
"hsa-miR-302b",0,0,0,1,1,-11.2217852521486
"hsa-miR-302c",3.95000275109086e-17,0.0893297011026616,5.98393669410294e-14,0.999999999999953,1,-11.2217852521486
"hsa-miR-302d",0,0,0,1,1,-11.2217852521486
"hsa-miR-302e",0,0,0,1,1,-11.2217852521486
"hsa-miR-302f",-2.93871173759109e-16,0.144289029885932,-4.45191208920194e-13,0.99999999999965,1,-11.2217852521486
"hsa-miR-320d",-4.17794420853877e-17,0.0215178583612167,-6.32924968178457e-14,0.99999999999995,1,-11.2217852521486
"hsa-miR-323-3p",-1.24290166305274e-17,0.00585021342965779,-1.8828961237176e-14,0.999999999999985,1,-11.2217852521486
"hsa-miR-323-5p",1.20982971670583e-17,0.0133956311634981,1.8327947830955e-14,0.999999999999986,1,-11.2217852521486
"hsa-miR-326",2.62010918954507e-15,0.0106464050190114,4.00123158694787e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-328",6.83325685705098e-15,0.0552869090912547,6.21180920149164e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-329",-3.091648785433e-17,0.0131761329315589,-4.68359942466424e-14,0.999999999999963,1,-11.2217852521486
"hsa-miR-330-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-331-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-337-5p",8.45625020282149e-16,0.013275520756654,3.71194998361548e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-338-5p",-1.27120806337697e-17,0.0139633757110266,-1.92577804513687e-14,0.999999999999985,1,-11.2217852521486
"hsa-miR-339-3p",1.66256216511664e-17,0.00129729341444867,2.51864805494659e-14,0.99999999999998,1,-11.2217852521486
"hsa-miR-339-5p",2.62010918954507e-15,0.0106464050190114,4.00123158694787e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-33a",0,0,0,1,1,-11.2217852521486
"hsa-miR-33b",-3.57113472033236e-19,0.0456701342813688,-5.40998207828598e-16,1,1,-11.2217852521486
"hsa-miR-342-5p",-1.09711696140511e-14,0.545956536585551,-6.32470093472874e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-346",-4.50614976544611e-18,0.0034530007148289,-6.82645472161498e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-367",0,0,0,1,1,-11.2217852521486
"hsa-miR-369-3p",-2.99757536075034e-16,0.353337857958175,-1.31581369334492e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-369-5p",4.1940686595506e-18,0.0049102299391635,6.35367692909606e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-370",1.15772929035227e-15,0.029962261365019,3.15763512425566e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-371-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-371-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-372",0,0,0,1,1,-11.2217852521486
"hsa-miR-376b",-8.61620135488686e-18,0.0253454195589354,-1.30528525422035e-14,0.99999999999999,1,-11.2217852521486
"hsa-miR-380",-1.73652933829486e-16,0.026961924391635,-2.6307023773437e-13,0.999999999999793,1,-11.2217852521486
"hsa-miR-384",0,0,0,1,1,-11.2217852521486
"hsa-miR-409-3p",1.41992358323846e-16,0.113978879589354,2.15107010500593e-13,0.999999999999831,1,-11.2217852521486
"hsa-miR-409-5p",-3.69547829037141e-17,0.00747290156653992,-5.59835259302218e-14,0.999999999999956,1,-11.2217852521486
"hsa-miR-410",4.68930181786449e-16,0.204677667813688,7.10391536053831e-13,0.999999999999441,1,-11.2217852521486
"hsa-miR-412",0,0,0,1,1,-11.2217852521486
"hsa-miR-422a",-2.64815662385366e-16,0.106470969372624,-4.01174444469271e-13,0.999999999999684,1,-11.2217852521486
"hsa-miR-431",-8.26026755831942e-17,0.0325223456311787,-1.25136414478914e-13,0.999999999999902,1,-11.2217852521486
"hsa-miR-432",-6.76131565956268e-17,0.00766594545247148,-1.02428497966227e-13,0.999999999999919,1,-11.2217852521486
"hsa-miR-433",0,0,0,1,1,-11.2217852521486
"hsa-miR-448",0,0,0,1,1,-11.2217852521486
"hsa-miR-449c",2.35427351033765e-15,0.00979613453231939,3.90732393357565e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-450b-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-453",0,0,0,1,1,-11.2217852521486
"hsa-miR-483-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-483-5p",-2.39013522782515e-15,0.163307817726236,-3.25665004749945e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-485-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-486-3p",5.5616311843034e-15,0.0694393884258555,7.42356267277054e-15,0.999999999999994,1,-11.2217852521486
"hsa-miR-488",-1.26165375877861e-18,0.00554815186311787,-1.91130404157902e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-489",0,0,0,1,1,-11.2217852521486
"hsa-miR-490-5p",2.76990394174905e-16,0.0729911212053232,4.1961818461e-13,0.99999999999967,1,-11.2217852521486
"hsa-miR-491-3p",2.8830211651019e-17,0.00854666368060836,4.36754534790242e-14,0.999999999999966,1,-11.2217852521486
"hsa-miR-491-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-492",0,0,0,1,1,-11.2217852521486
"hsa-miR-498",0,0,0,1,1,-11.2217852521486
"hsa-miR-499-3p",-7.95467889746487e-17,0.024837975121673,-1.20506991877919e-13,0.999999999999905,1,-11.2217852521486
"hsa-miR-499-5p",3.04916112043808e-15,0.147499463741445,8.86872342994726e-15,0.999999999999993,1,-11.2217852521486
"hsa-miR-503",2.36782872301276e-17,0.117012254129278,1.03938052668532e-16,1,1,-11.2217852521486
"hsa-miR-504",1.50808024161213e-15,0.346010166114068,1.36527088221403e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-506",-1.4220953105205e-16,0.025137036243346,-2.15436009728986e-13,0.99999999999983,1,-11.2217852521486
"hsa-miR-507",-6.09563899253493e-15,0.11688282573384,-9.2344031485449e-12,0.999999999992732,1,-11.2217852521486
"hsa-miR-508-3p",-4.23903389574907e-15,0.304272135334601,-6.42179564794321e-12,0.999999999994946,1,-11.2217852521486
"hsa-miR-508-5p",3.9086393104764e-18,0.00384440859695817,5.92127440607824e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-509-3-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-509-5p",1.29983736999383e-15,0.00596103779847909,3.54522613318675e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-510",0,0,0,1,1,-11.2217852521486
"hsa-miR-511",0,0,0,1,1,-11.2217852521486
"hsa-miR-512-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-512-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-513a-3p",8.75115143430037e-16,0.127041245281369,3.84139963270354e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-513a-5p",-9.94593756817227e-17,0.0279360700532319,-1.50672960303652e-13,0.999999999999881,1,-11.2217852521486
"hsa-miR-513b",-1.65601650077805e-16,0.045901921,-2.50873189956869e-13,0.999999999999803,1,-11.2217852521486
"hsa-miR-515-5p",1.29983736999383e-15,0.00596103779847909,3.54522613318675e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-516a-5p",-1.32607570676552e-15,0.186809837441065,-1.1336212615512e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-516b",0,0,0,1,1,-11.2217852521486
"hsa-miR-517b",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-518b",-4.54102237921005e-18,0.00881198400760456,-6.87928392864874e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-518c",0,0,0,1,1,-11.2217852521486
"hsa-miR-518e",3.35608066783017e-15,0.0826953487984791,4.32661185227885e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-519c-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-519d",0,0,0,1,1,-11.2217852521486
"hsa-miR-519e",0,0,0,1,1,-11.2217852521486
"hsa-miR-520a-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-520a-5p",6.80068730808453e-16,0.0512320857490494,1.03024946797135e-12,0.999999999999189,1,-11.2217852521486
"hsa-miR-520b",1.89609482936181e-16,0.0406243977946768,2.87243127154369e-13,0.999999999999774,1,-11.2217852521486
"hsa-miR-520c-3p",-1.46880593208456e-14,1.60408942777186,-6.83828928170145e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-520d-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-520f",1.85775756696349e-15,0.00878945632319392,3.43640391913483e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-520g",3.3146457347569e-17,0.00872354901520913,5.02142187994324e-14,0.99999999999996,1,-11.2217852521486
"hsa-miR-521",0,0,0,1,1,-11.2217852521486
"hsa-miR-522",0,0,0,1,1,-11.2217852521486
"hsa-miR-524-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-526b",2.52109233292428e-17,0.0458585714106464,3.8192522564803e-14,0.99999999999997,1,-11.2217852521486
"hsa-miR-541",0,0,0,1,1,-11.2217852521486
"hsa-miR-542-5p",5.80927540687456e-17,0.0274161752015209,8.80058533218648e-14,0.999999999999931,1,-11.2217852521486
"hsa-miR-545",2.25642489108838e-16,0.459075753741445,3.8809741941465e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-548a-5p",3.50734628367802e-15,1.77522198371863,1.15688070218306e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-548b-5p",-1.14769874694293e-17,0.0570426562129278,-1.73867135756073e-14,0.999999999999986,1,-11.2217852521486
"hsa-miR-548c-5p",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-548d-3p",9.22117758906372e-16,0.167787314019011,2.68205157109193e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-548e",4.17839832423533e-17,0.0164228370722433,6.3299376305662e-14,0.99999999999995,1,-11.2217852521486
"hsa-miR-548k",2.3462991886342e-15,0.018632185365019,3.35140540564704e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-548l",7.13123021492306e-16,0.0197722260874525,3.1303200880468e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-548m",-1.09285936421296e-14,0.294590410920152,-8.50583801703296e-15,0.999999999999993,1,-11.2217852521486
"hsa-miR-548o",2.09266058463533e-17,0.0105995057414449,3.17021259219225e-14,0.999999999999975,1,-11.2217852521486
"hsa-miR-548p",-1.18849125142463e-17,0.00289337424714829,-1.80046872323218e-14,0.999999999999986,1,-11.2217852521486
"hsa-miR-548q",0,0,0,1,1,-11.2217852521486
"hsa-miR-549",-2.26640952488452e-18,0.00319812398859316,-3.43342827193615e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-550",0,0,0,1,1,-11.2217852521486
"hsa-miR-551a",0,0,0,1,1,-11.2217852521486
"hsa-miR-553",3.55641838689046e-17,0.0206389337338403,5.38768801591822e-14,0.999999999999958,1,-11.2217852521486
"hsa-miR-554",0,0,0,1,1,-11.2217852521486
"hsa-miR-555",-1.42972940607716e-14,0.433916913338403,-8.69057107690186e-15,0.999999999999993,1,-11.2217852521486
"hsa-miR-556-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-556-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-557",0,0,0,1,1,-11.2217852521486
"hsa-miR-558",0,0,0,1,1,-11.2217852521486
"hsa-miR-559",0,0,0,1,1,-11.2217852521486
"hsa-miR-562",-2.05933161063156e-17,0.0238393957186312,-3.1197218753281e-14,0.999999999999975,1,-11.2217852521486
"hsa-miR-563",0,0,0,1,1,-11.2217852521486
"hsa-miR-564",0,0,0,1,1,-11.2217852521486
"hsa-miR-566",2.10632618689563e-15,1.17514620265019,1.6530184615777e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-567",0,0,0,1,1,-11.2217852521486
"hsa-miR-568",-9.08753931764215e-18,0.0860454352585551,-1.37668916729044e-14,0.999999999999989,1,-11.2217852521486
"hsa-miR-571",1.40715264931692e-17,0.007845982121673,2.13172316655381e-14,0.999999999999983,1,-11.2217852521486
"hsa-miR-572",1.42807429148538e-16,0.125429545441065,2.16341777290268e-13,0.99999999999983,1,-11.2217852521486
"hsa-miR-573",3.2934033323562e-15,0.130687180931559,1.8394272105333e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-576-3p",1.1069921352393e-16,0.0834054564752852,1.67700411254459e-13,0.999999999999868,1,-11.2217852521486
"hsa-miR-576-5p",-2.72074249703016e-17,0.0283882320190114,-4.12170620860653e-14,0.999999999999968,1,-11.2217852521486
"hsa-miR-577",1.65526121200459e-15,0.0156695053003802,3.56186110858355e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-578",-3.10425200421591e-17,0.00738003360076046,-4.70269228816111e-14,0.999999999999963,1,-11.2217852521486
"hsa-miR-580",-2.09063274064083e-14,0.269215527711027,-1.38432601906678e-14,0.999999999999989,1,-11.2217852521486
"hsa-miR-581",0,0,0,1,1,-11.2217852521486
"hsa-miR-582-3p",1.38431462814509e-17,0.00314977027756654,2.0971254000401e-14,0.999999999999984,1,-11.2217852521486
"hsa-miR-582-5p",4.95751312292521e-15,0.19761579269962,5.92160176962244e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-583",0,0,0,1,1,-11.2217852521486
"hsa-miR-584",-5.62101932906335e-15,0.229712103098859,-6.82447500343779e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-586",0,0,0,1,1,-11.2217852521486
"hsa-miR-587",0,0,0,1,1,-11.2217852521486
"hsa-miR-588",0,0,0,1,1,-11.2217852521486
"hsa-miR-589",-4.23555579982978e-15,0.245091419882129,-4.30695539573658e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-590-3p",-2.62408861860331e-17,0.00898394160456274,-3.97528335115761e-14,0.999999999999969,1,-11.2217852521486
"hsa-miR-590-5p",9.28803693754973e-15,3.3647168028365,2.31669322419117e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-591",1.95696883915673e-16,0.183639534444867,2.96465050375267e-13,0.999999999999767,1,-11.2217852521486
"hsa-miR-593",0,0,0,1,1,-11.2217852521486
"hsa-miR-595",-1.97056700274674e-17,0.0124321216235741,-2.98525062866556e-14,0.999999999999976,1,-11.2217852521486
"hsa-miR-596",0,0,0,1,1,-11.2217852521486
"hsa-miR-597",0,0,0,1,1,-11.2217852521486
"hsa-miR-599",-4.4308576987855e-17,0.00418518940684411,-6.71239329207779e-14,0.999999999999947,1,-11.2217852521486
"hsa-miR-602",0,0,0,1,1,-11.2217852521486
"hsa-miR-604",0,0,0,1,1,-11.2217852521486
"hsa-miR-605",-1.09676012889722e-14,0.0538112773346008,-9.06251192099456e-15,0.999999999999993,1,-11.2217852521486
"hsa-miR-606",0,0,0,1,1,-11.2217852521486
"hsa-miR-607",-1.91287110379516e-17,0.0104419970570342,-2.89784597894974e-14,0.999999999999977,1,-11.2217852521486
"hsa-miR-608",0,0,0,1,1,-11.2217852521486
"hsa-miR-609",5.9773670090625e-17,0.0271589641711027,9.05523059946515e-14,0.999999999999929,1,-11.2217852521486
"hsa-miR-610",-9.42919317467783e-17,0.0549525113422053,-1.42844698065482e-13,0.999999999999888,1,-11.2217852521486
"hsa-miR-611",7.65379470117505e-17,0.0119948204714829,1.15948838133957e-13,0.999999999999909,1,-11.2217852521486
"hsa-miR-612",0,0,0,1,1,-11.2217852521486
"hsa-miR-613",1.85775756696349e-15,0.00878945632319392,3.43640391913483e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-614",1.61570328658277e-15,0.0550365173155894,3.47673869100114e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-615-3p",2.78011013598037e-17,0.0128538695019011,4.21164341005741e-14,0.999999999999967,1,-11.2217852521486
"hsa-miR-616",1.85248051238769e-15,0.0118576474334601,3.42664263954257e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-617",-7.8195726057082e-17,0.0634202822243346,-1.18460240146863e-13,0.999999999999907,1,-11.2217852521486
"hsa-miR-620",-6.9109989672229e-18,0.00343081882129278,-1.04696079772227e-14,0.999999999999992,1,-11.2217852521486
"hsa-miR-622",1.01557738621625e-17,0.00581576924714829,1.53851811505759e-14,0.999999999999988,1,-11.2217852521486
"hsa-miR-623",1.97307203874523e-15,0.0443606713802281,5.73883423270192e-15,0.999999999999996,1,-11.2217852521486
"hsa-miR-624",0,0,0,1,1,-11.2217852521486
"hsa-miR-625",1.93194121393022e-15,0.0225550568441065,4.13803765301061e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-627",2.51569232063464e-15,0.183649086912548,4.1752263578408e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-628-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-629",1.08876364480792e-15,0.40593681481749,3.16675415466254e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-631",-6.82367492488307e-18,0.00308699024714829,-1.03373190715782e-14,0.999999999999992,1,-11.2217852521486
"hsa-miR-632",0,0,0,1,1,-11.2217852521486
"hsa-miR-634",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-635",0,0,0,1,1,-11.2217852521486
"hsa-miR-636",0,0,0,1,1,-11.2217852521486
"hsa-miR-637",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-638",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-639",8.72346964002616e-16,0.155467115125475,1.32153553727094e-12,0.99999999999896,1,-11.2217852521486
"hsa-miR-642",-3.89230340465917e-15,0.0987900095779468,-1.45387227722514e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-643",8.0518073538887e-18,0.0336842225589354,1.21978409927629e-14,0.99999999999999,1,-11.2217852521486
"hsa-miR-644",1.3826220979093e-15,0.43127604578327,3.06691855986424e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-645",-8.61890942089286e-17,0.0886242639125475,-1.3056955044547e-13,0.999999999999897,1,-11.2217852521486
"hsa-miR-646",-4.2834357856799e-15,0.309693144638783,-2.5131735518213e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-647",-1.26165375877861e-18,0.00554815186311787,-1.91130404157902e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-648",4.77442570270516e-17,0.0226629952319392,7.23287120440501e-14,0.999999999999943,1,-11.2217852521486
"hsa-miR-649",-6.44319733999571e-16,0.144757990840304,-1.51049104997478e-15,0.999999999999999,1,-11.2217852521486
"hsa-miR-650",-3.1173585371639e-18,0.00205821196577947,-4.7225476321652e-15,0.999999999999996,1,-11.2217852521486
"hsa-miR-653",5.67181907987569e-17,0.438022555958175,8.59235004456852e-14,0.999999999999932,1,-11.2217852521486
"hsa-miR-654-3p",4.21921504058689e-16,0.280310873935361,6.3917716752745e-13,0.999999999999497,1,-11.2217852521486
"hsa-miR-654-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-656",1.49205566947156e-16,0.116483551984791,2.26034441817274e-13,0.999999999999822,1,-11.2217852521486
"hsa-miR-657",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-658",0,0,0,1,1,-11.2217852521486
"hsa-miR-659",0,0,0,1,1,-11.2217852521486
"hsa-miR-661",9.05689055452892e-17,0.0336387102813688,1.37204612601226e-13,0.999999999999892,1,-11.2217852521486
"hsa-miR-662",-2.80955414688056e-18,0.00306819111026616,-4.25624872006601e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-665",0,0,0,1,1,-11.2217852521486
"hsa-miR-668",1.21811364856467e-15,0.0187145032927757,3.3223297312212e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-670",0,0,0,1,1,-11.2217852521486
"hsa-miR-671-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-671-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-675",0,0,0,1,1,-11.2217852521486
"hsa-miR-7",-5.83073391284235e-16,0.314331634121673,-8.83309324404194e-13,0.999999999999305,1,-11.2217852521486
"hsa-miR-711",0,0,0,1,1,-11.2217852521486
"hsa-miR-718",1.29983736999383e-15,0.00596103779847909,3.54522613318675e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-758",-3.98107909204957e-16,0.0327782692965779,-6.03101485295483e-13,0.999999999999525,1,-11.2217852521486
"hsa-miR-760",4.81180789965902e-17,0.0611916011673004,7.28950222826863e-14,0.999999999999943,1,-11.2217852521486
"hsa-miR-761",0,0,0,1,1,-11.2217852521486
"hsa-miR-762",2.14471732771046e-15,0.197755870429658,3.24907437399144e-12,0.999999999997443,1,-11.2217852521486
"hsa-miR-764",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-765",0,0,0,1,1,-11.2217852521486
"hsa-miR-766",5.28107722966595e-17,0.0157770919543726,8.00040754661811e-14,0.999999999999937,1,-11.2217852521486
"hsa-miR-767-3p",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-767-5p",-3.18782469033443e-15,0.170177387079848,-6.01979242054659e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-769-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-770-5p",-4.38849966647124e-16,0.202829836106464,-6.64822427756626e-13,0.999999999999477,1,-11.2217852521486
"hsa-miR-802",3.99380429284227e-15,0.0211410150912548,4.0981611802541e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-873",-2.38286691771959e-17,0.00425348150190114,-3.6098518620445e-14,0.999999999999972,1,-11.2217852521486
"hsa-miR-875-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-875-5p",6.82111984285717e-15,0.209060090813688,5.9099251145729e-15,0.999999999999995,1,-11.2217852521486
"hsa-miR-876-3p",2.85756932101289e-17,0.0537168705817491,4.32898784975012e-14,0.999999999999966,1,-11.2217852521486
"hsa-miR-876-5p",1.87657917549075e-15,0.0141942796806084,3.47121936031924e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-877",-4.50939586584271e-15,0.110596955315589,-7.02499023535542e-15,0.999999999999994,1,-11.2217852521486
"hsa-miR-885-3p",0,0,0,1,1,-11.2217852521486
"hsa-miR-886-3p",1.01273316398765e-15,0.287620122403042,2.17924207008506e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-886-5p",0,0,0,1,1,-11.2217852521486
"hsa-miR-887",7.05139781305899e-16,0.022686167460076,3.09527690984324e-15,0.999999999999998,1,-11.2217852521486
"hsa-miR-888",2.06932457302787e-16,0.0900662698022814,3.13486041019355e-13,0.999999999999753,1,-11.2217852521486
"hsa-miR-889",0,0,0,1,1,-11.2217852521486
"hsa-miR-890",-2.74859638116543e-15,0.670376336730038,-8.98969176117539e-16,0.999999999999999,1,-11.2217852521486
"hsa-miR-891a",1.44395604186308e-14,1.06325885207985,5.31578238628848e-15,0.999999999999996,1,-11.2217852521486
"hsa-miR-891b",8.26413139866127e-16,0.218519225980989,1.25194948554607e-12,0.999999999999015,1,-11.2217852521486
"hsa-miR-892a",0,0,0,1,1,-11.2217852521486
"hsa-miR-921",0,0,0,1,1,-11.2217852521486
"hsa-miR-922",1.2751432529804e-15,0.0135470320684411,3.47787445443603e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-924",8.36006141093624e-16,0.00370383292775665,3.66972701529043e-15,0.999999999999997,1,-11.2217852521486
"hsa-miR-933",0,0,0,1,1,-11.2217852521486
"hsa-miR-935",0,0,0,1,1,-11.2217852521486
"hsa-miR-936",0,0,0,1,1,-11.2217852521486
"hsa-miR-937",0,0,0,1,1,-11.2217852521486
"hsa-miR-938",0,0,0,1,1,-11.2217852521486
"hsa-miR-939",0,0,0,1,1,-11.2217852521486
"hsa-miR-943",7.64172770135092e-17,0.0215647107528517,1.15766032785239e-13,0.999999999999909,1,-11.2217852521486
"hsa-miR-944",-1.99382038956962e-16,0.0568293206387833,-3.02047764075641e-13,0.999999999999762,1,-11.2217852521486
"hsv1-miR-H2-3p",0,0,0,1,1,-11.2217852521486
"hsv1-miR-H2-5p",0,0,0,1,1,-11.2217852521486
"hsv1-miR-H3",3.12192205201014e-17,0.0614385206844106,4.7294609903736e-14,0.999999999999963,1,-11.2217852521486
"hsv1-miR-H4-3p",0,0,0,1,1,-11.2217852521486
"hsv1-miR-H7",0,0,0,1,1,-11.2217852521486
"hsv2-miR-H2",0,0,0,1,1,-11.2217852521486
"hsv2-miR-H3",0,0,0,1,1,-11.2217852521486
"hsv2-miR-H4-3p",0,0,0,1,1,-11.2217852521486
"hsv2-miR-H4-5p",0,0,0,1,1,-11.2217852521486
"kshv-miR-K12-10a+kshv-miR-K12-10b",0,0,0,1,1,-11.2217852521486
"kshv-miR-K12-11",2.3629849415917e-15,0.703339484250951,6.21709182281084e-16,1,1,-11.2217852521486
"kshv-miR-K12-2",0,0,0,1,1,-11.2217852521486
"kshv-miR-K12-3",0,0,0,1,1,-11.2217852521486
"kshv-miR-K12-4-3p",0,0,0,1,1,-11.2217852521486
"kshv-miR-K12-5",-1.96553556864837e-17,0.00477773982889734,-2.97762841039828e-14,0.999999999999977,1,-11.2217852521486
"kshv-miR-K12-7",0,0,0,1,1,-11.2217852521486
"kshv-miR-K12-8",0,0,0,1,1,-11.2217852521486
"mcv-miR-M1-3p",0,0,0,1,1,-11.2217852521486
